user	items	relevance
1182	12944	1
1870	12945	1
2100	12945	1
2294	12945	1
2295	12945	1
3027	12945	1
4225	12946	1
1495	12948	1
2071	12950	1
2735	12953	1
2481	12954	1
4339	12955	1
2574	12963	1
1186	12964	1
2574	12964	1
1186	12966	1
4575	12967	1
3891	12969	1
2556	12971	1
2574	12971	1
2139	12972	1
2517	12973	1
2449	12974	1
3885	12974	1
4138	12974	1
4319	12974	1
2535	12975	1
3184	12975	1
3300	12975	1
3532	12975	1
3839	12975	1
4231	12975	1
4473	12975	1
4557	12975	1
3969	12976	1
4086	12976	1
4320	12976	1
4241	12978	1
2328	12979	1
2914	12979	1
4287	12979	1
1187	12985	1
1189	13001	1
3859	13002	1
1802	13004	1
2898	13012	1
2540	13016	1
1586	13021	1
3180	13028	1
4611	13028	1
2986	13030	1
3021	13036	1
4058	13036	1
3025	13038	1
3690	13041	1
3166	13044	1
3905	13044	1
4474	13044	1
4541	13044	1
3490	13046	1
4171	13055	1
1199	13068	1
2834	13068	1
1201	13077	1
4580	13077	1
2661	13088	1
4531	13088	1
4393	13089	1
2738	13092	1
3887	13092	1
3904	13092	1
4177	13092	1
4347	13092	1
3898	13093	1
3904	13093	1
3987	13093	1
4344	13093	1
2042	13112	1
4052	13112	1
4411	13112	1
4596	13112	1
2383	13115	1
2930	13116	1
3222	13116	1
4060	13116	1
4317	13116	1
4467	13116	1
4657	13117	1
3863	13119	1
4631	13119	1
1609	13121	1
2892	13122	1
2914	13122	1
4431	13122	1
2911	13124	1
4266	13125	1
2321	13132	1
3343	13132	1
3822	13132	1
3886	13132	1
4360	13132	1
4430	13132	1
1998	13133	1
3880	13133	1
2802	13134	1
2999	13134	1
3822	13134	1
3859	13134	1
3932	13134	1
3883	13138	1
3991	13139	1
3321	13144	1
4515	13147	1
1208	13153	1
4057	13153	1
4443	13153	1
1208	13155	1
3058	13155	1
3345	13155	1
1208	13156	1
4299	13157	1
3189	13159	1
4106	13161	1
3354	13164	1
2921	13169	1
3948	13169	1
3995	13169	1
4077	13169	1
4107	13169	1
1209	13170	1
2010	13174	1
4180	13177	1
4184	13177	1
2424	13180	1
4106	13180	1
3697	13185	1
2168	13189	1
1214	13202	1
1664	13202	1
3246	13202	1
1659	13212	1
1215	13213	1
3307	13225	1
1218	13226	1
1225	13254	1
1326	13258	1
1552	13258	1
3247	13260	1
2123	13266	1
3529	13267	1
2123	13268	1
3285	13275	1
4010	13276	1
3630	13283	1
1234	13289	1
2917	13290	1
4339	13290	1
3854	13295	1
4463	13295	1
1238	13318	1
4171	13331	1
3702	13354	1
4286	13385	1
4288	13385	1
4534	13385	1
3292	13393	1
4015	13423	1
4284	13423	1
3366	13555	1
1453	13600	1
1239	13633	1
3076	13634	1
3454	13639	1
3321	13687	1
4612	13687	1
1880	13706	1
4367	13711	1
2546	13739	1
4706	13742	1
1239	13758	1
2197	13767	1
2807	13769	1
4181	13872	1
2258	13908	1
1239	13949	1
3743	14004	1
1758	14017	1
1259	14062	1
3795	14071	1
2803	14077	1
3130	14116	1
4017	14124	1
4316	14140	1
2960	14141	1
2978	14153	1
3073	14155	1
4131	14168	1
1245	14192	1
1245	14193	1
3684	14198	1
4673	14198	1
2450	14208	1
1635	14216	1
2621	14220	1
2145	14221	1
3680	14222	1
4327	14222	1
4441	14228	1
4464	14228	1
4327	14230	1
4363	14240	1
4543	14260	1
1250	14263	1
4084	14265	1
1250	14271	1
4078	14279	1
3791	14288	1
4219	14290	1
4640	14302	1
2584	14316	1
3163	14316	1
4041	14323	1
3133	14330	1
3676	14348	1
4295	14358	1
3899	14365	1
2473	14366	1
3621	14390	1
1256	14404	1
1656	14416	1
2369	14427	1
4444	14433	1
4507	14433	1
1368	14435	1
3283	14441	1
3324	14444	1
3618	14444	1
1257	14446	1
2160	14450	1
4249	14452	1
1399	14453	1
2881	14455	1
1265	14460	1
1687	14464	1
1267	14470	1
1268	14476	1
4353	14498	1
3083	14510	1
1902	14511	1
1411	14583	1
4522	14583	1
1753	14585	1
1902	14607	1
4093	14624	1
4040	14625	1
1643	14631	1
3256	14631	1
4690	14645	1
3432	14652	1
4098	14652	1
3272	14659	1
4478	14664	1
2398	14683	1
2236	14688	1
2091	14699	1
1372	14714	1
1986	14722	1
3375	14732	1
1389	14737	1
4652	14748	1
3561	14749	1
4484	14749	1
3878	14754	1
4062	14754	1
4668	14754	1
3304	14762	1
3394	14762	1
3631	14762	1
3718	14762	1
3851	14762	1
4107	14762	1
4671	14762	1
1278	14787	1
2255	14799	1
4413	14815	1
2723	14817	1
2119	14819	1
3451	14819	1
4488	14819	1
2154	14824	1
4064	14826	1
1304	14836	1
1669	14840	1
2988	14843	1
3883	14853	1
4273	14853	1
4464	14853	1
3427	14858	1
3754	14858	1
4033	14858	1
1308	14859	1
1309	14869	1
3601	14871	1
4042	14871	1
4522	14871	1
3491	14873	1
1309	14875	1
2914	14876	1
2992	14876	1
4270	14876	1
4522	14876	1
1646	14881	1
1699	14883	1
2588	14883	1
2712	14890	1
3587	14896	1
4260	14896	1
2042	14898	1
2114	14898	1
3493	14898	1
3836	14898	1
3864	14898	1
4686	14898	1
1961	14899	1
4390	14900	1
4095	14902	1
4549	14902	1
4605	14902	1
4622	14902	1
4157	14904	1
2864	14908	1
1720	14910	1
4047	14911	1
3069	14914	1
1690	14934	1
1318	14946	1
1508	14958	1
4069	14961	1
1318	14976	1
2477	14980	1
2806	14980	1
4679	14985	1
1330	14991	1
4538	14991	1
3177	14997	1
3825	14997	1
1325	14998	1
3177	15000	1
4538	15000	1
2926	15001	1
4079	15003	1
2199	15004	1
2960	15005	1
1327	15018	1
3039	15043	1
3731	15043	1
1331	15052	1
1877	15053	1
1332	15058	1
2458	15065	1
4011	15067	1
1335	15076	1
1901	15086	1
1336	15088	1
1336	15091	1
3686	15094	1
3763	15094	1
1337	15095	1
2703	15095	1
2076	15099	1
4077	15102	1
4643	15102	1
1338	15109	1
3477	15116	1
3825	15116	1
1339	15122	1
2349	15126	1
3270	15126	1
3538	15126	1
3562	15126	1
4499	15126	1
2986	15130	1
1342	15146	1
3610	15153	1
3687	15153	1
4572	15153	1
3262	15163	1
1411	15169	1
3287	15176	1
3661	15176	1
3347	15183	1
3849	15183	1
3499	15188	1
1349	15196	1
1349	15197	1
3275	15201	1
2020	15202	1
2024	15212	1
1355	15230	1
1363	15238	1
3745	15239	1
4193	15239	1
4537	15243	1
1987	15245	1
1599	15247	1
2100	15247	1
3020	15252	1
1928	15258	1
4121	15258	1
1365	15275	1
1827	15276	1
1369	15290	1
2826	15296	1
3429	15296	1
2951	15297	1
4082	15297	1
4272	15297	1
4622	15297	1
4538	15304	1
3770	15305	1
3856	15305	1
3915	15305	1
4143	15306	1
4294	15306	1
3915	15309	1
4055	15310	1
1595	15312	1
1797	15314	1
1373	15317	1
3505	15317	1
3411	15318	1
1374	15323	1
2465	15324	1
3140	15324	1
3904	15332	1
3989	15332	1
4671	15332	1
2797	15333	1
3394	15333	1
4115	15333	1
1594	15336	1
3912	15336	1
4103	15336	1
2093	15337	1
2294	15338	1
3718	15338	1
4114	15338	1
4118	15338	1
4192	15338	1
2797	15339	1
3304	15339	1
3394	15339	1
3989	15339	1
2800	15340	1
3715	15340	1
4104	15340	1
4671	15340	1
1378	15341	1
3711	15341	1
4003	15341	1
4231	15341	1
1578	15342	1
1607	15343	1
3631	15343	1
3895	15343	1
4113	15343	1
2696	15345	1
4704	15345	1
3912	15346	1
4116	15346	1
1643	15348	1
4165	15348	1
4111	15349	1
2800	15350	1
4103	15350	1
4491	15350	1
3540	15351	1
4106	15351	1
4118	15351	1
4597	15351	1
4671	15351	1
2125	15353	1
2800	15353	1
3715	15355	1
3394	15360	1
4111	15360	1
2800	15362	1
4113	15362	1
4120	15362	1
4352	15362	1
3072	15365	1
3304	15371	1
3665	15371	1
3715	15371	1
4104	15371	1
2243	15380	1
4105	15380	1
4491	15380	1
3602	15386	1
1382	15387	1
2723	15389	1
1658	15391	1
1583	15395	1
1757	15395	1
2714	15399	1
2862	15418	1
3918	15418	1
2756	15453	1
4114	15453	1
1384	15460	1
4049	15465	1
1384	15467	1
2511	15467	1
1387	15472	1
3774	15474	1
3791	15487	1
1389	15490	1
3062	15490	1
1393	15506	1
1393	15508	1
1394	15512	1
1394	15514	1
1394	15515	1
1400	15535	1
3350	15539	1
1401	15540	1
3510	15543	1
1745	15561	1
3855	15561	1
4689	15561	1
3948	15565	1
2060	15568	1
2353	15568	1
2832	15568	1
2559	15577	1
4006	15577	1
1404	15578	1
1404	15581	1
1406	15586	1
1988	15586	1
1406	15588	1
1406	15590	1
3041	15592	1
4353	15592	1
2224	15597	1
2930	15597	1
1412	15622	1
1412	15623	1
1412	15633	1
1640	15639	1
2742	15640	1
2560	15644	1
3105	15653	1
3175	15653	1
3887	15653	1
4280	15653	1
4136	15674	1
2991	15676	1
3233	15680	1
3212	15684	1
3839	15684	1
3966	15684	1
3634	15690	1
3603	15693	1
2357	15695	1
4368	15699	1
2660	15701	1
4630	15701	1
3450	15705	1
3466	15705	1
3865	15705	1
4008	15705	1
4555	15705	1
4681	15707	1
3770	15711	1
4466	15711	1
3147	15712	1
4246	15717	1
1581	15721	1
2103	15723	1
3750	15723	1
4197	15736	1
2957	15747	1
4303	15752	1
3883	15753	1
4429	15753	1
4259	15754	1
4446	15755	1
2450	15757	1
2481	15757	1
3429	15758	1
4330	15765	1
3637	15771	1
3286	15773	1
4145	15777	1
2653	15778	1
2941	15778	1
3997	15778	1
4240	15778	1
1793	15782	1
4054	15782	1
2477	15790	1
4558	15790	1
1422	15791	1
3764	15798	1
3929	15800	1
4154	15802	1
3884	15805	1
4277	15805	1
4351	15805	1
3375	15810	1
3467	15816	1
3360	15819	1
3737	15822	1
3259	15825	1
3054	15831	1
3601	15831	1
3883	15834	1
4062	15834	1
4142	15834	1
4447	15834	1
4470	15834	1
1424	15841	1
1425	15850	1
1425	15852	1
3605	15857	1
4497	15857	1
1433	15863	1
3214	15880	1
2279	15887	1
2692	15888	1
2378	15892	1
3119	15898	1
3648	15922	1
1442	15937	1
1442	15945	1
1446	15975	1
1449	15979	1
3704	15979	1
1452	16003	1
1454	16020	1
4132	16020	1
1454	16037	1
1454	16044	1
1454	16049	1
1455	16069	1
1455	16070	1
3365	16083	1
4316	16087	1
1459	16092	1
1800	16101	1
3860	16104	1
4220	16104	1
1792	16107	1
1799	16107	1
2469	16108	1
4473	16108	1
2479	16109	1
1464	16123	1
2305	16131	1
3250	16131	1
4711	16136	1
4081	16140	1
2580	16146	1
3579	16154	1
1476	16164	1
3150	16165	1
2718	16172	1
1477	16176	1
4571	16178	1
2446	16181	1
1480	16187	1
1480	16188	1
1484	16201	1
1484	16202	1
2683	16205	1
4688	16223	1
3340	16254	1
3952	16254	1
4412	16254	1
4545	16254	1
4047	16273	1
1496	16279	1
4670	16284	1
2473	16285	1
4179	16285	1
1588	16287	1
3537	16287	1
4145	16287	1
3898	16288	1
4178	16288	1
4344	16288	1
4345	16288	1
3987	16289	1
4177	16290	1
4344	16290	1
1496	16294	1
1501	16303	1
2297	16307	1
3700	16308	1
1504	16317	1
3255	16320	1
4717	16332	1
4551	16336	1
3392	16337	1
1814	16338	1
4129	16339	1
1513	16345	1
3944	16351	1
4228	16351	1
2221	16354	1
4117	16354	1
4038	16355	1
2797	16357	1
3912	16357	1
3917	16357	1
2041	16358	1
4292	16359	1
3531	16381	1
3309	16396	1
1529	16415	1
4039	16420	1
1530	16427	1
2153	16447	1
4106	16451	1
1537	16452	1
3827	16457	1
2867	16478	1
3010	16478	1
4678	16478	1
4174	16480	1
4158	16486	1
4122	16517	1
2746	16519	1
1551	16536	1
1677	16542	1
2808	16543	1
3070	16556	1
4363	16559	1
3388	16570	1
4186	16572	1
3850	16574	1
3831	16580	1
3972	16582	1
4015	16582	1
4278	16582	1
4284	16582	1
4288	16582	1
3601	16583	1
4453	16583	1
1552	16584	1
3633	16587	1
3425	16589	1
3637	16603	1
4151	16603	1
3473	16604	1
1553	16611	1
1890	16619	1
1557	16621	1
2651	16623	1
1562	16633	1
3440	16635	1
4112	16637	1
1566	16638	1
4615	16641	1
1987	16643	1
2224	16643	1
4048	16643	1
4210	16643	1
4208	16645	1
2980	16647	1
2987	16647	1
3848	16647	1
4208	16647	1
3938	16652	1
4208	16657	1
4256	16658	1
1567	16662	1
1567	16664	1
2529	16670	1
3630	16674	1
3058	16680	1
3841	16680	1
2510	16683	1
3608	16683	1
2951	16685	1
4444	16685	1
3942	16689	1
4153	16689	1
4604	16689	1
3399	16691	1
1570	16698	1
2060	16702	1
4355	16703	1
3180	16707	1
3523	16707	1
2596	16710	1
4108	16712	1
3173	16717	1
3164	16718	1
4002	16720	1
4491	16723	1
3922	16724	1
4078	16724	1
4233	16724	1
4369	16724	1
4388	16726	1
4340	16730	1
2427	16731	1
3852	16736	1
3972	16751	1
3856	16768	1
1712	16769	1
3938	16769	1
2454	16771	1
2890	16771	1
3716	16771	1
1575	16777	1
1577	16783	1
2892	16785	1
2660	16786	1
3189	16791	1
2393	16794	1
3480	16794	1
4342	16794	1
4665	16799	1
2873	16803	1
2756	16804	1
3975	16804	1
1578	16806	1
2418	16806	1
3264	16808	1
4233	16813	1
2208	16818	1
4526	16834	1
1594	16835	1
1580	16838	1
4289	16839	1
1592	16850	1
4399	16863	1
2842	16872	1
4079	16876	1
2227	16880	1
2994	16880	1
3994	16880	1
4244	16880	1
4335	16882	1
1615	16899	1
3930	16908	1
2386	16910	1
2297	16917	1
3763	16922	1
4649	16924	1
2537	16939	1
4297	16939	1
2001	16940	1
3273	16940	1
3529	16940	1
4196	16940	1
3935	16941	1
4148	16941	1
2784	16942	1
3483	16942	1
3614	16942	1
3656	16942	1
3802	16942	1
3623	16944	1
3891	16944	1
3978	16945	1
3997	16945	1
4240	16945	1
4467	16945	1
2653	16949	1
2871	16949	1
2948	16949	1
3624	16949	1
4243	16952	1
1588	16954	1
3941	16959	1
4008	16959	1
4442	16959	1
3716	16960	1
4186	16960	1
4217	16960	1
4282	16960	1
4670	16960	1
3372	16963	1
1591	16970	1
2695	16974	1
4247	16980	1
2517	16981	1
4657	16981	1
4199	16984	1
4283	16984	1
4623	16985	1
4556	16997	1
1595	16998	1
3651	16998	1
3396	17000	1
4404	17002	1
4554	17006	1
2862	17010	1
3719	17010	1
1595	17012	1
4097	17016	1
2611	17017	1
1595	17019	1
3944	17019	1
3771	17022	1
3752	17026	1
1595	17027	1
2614	17036	1
2784	17038	1
3284	17038	1
3389	17038	1
3484	17038	1
4261	17038	1
4298	17038	1
4591	17038	1
3874	17039	1
3282	17042	1
2115	17045	1
4268	17045	1
2947	17046	1
2793	17047	1
4423	17049	1
4267	17054	1
4200	17055	1
4211	17055	1
3344	17056	1
4211	17056	1
4267	17056	1
4039	17059	1
1601	17073	1
3874	17073	1
4214	17077	1
3021	17078	1
4143	17078	1
4194	17078	1
4548	17080	1
1601	17081	1
4255	17083	1
1601	17088	1
4546	17088	1
1603	17094	1
4429	17101	1
2751	17102	1
3353	17102	1
3968	17102	1
3452	17103	1
4259	17103	1
2436	17110	1
1607	17112	1
4116	17114	1
3657	17117	1
2839	17124	1
2843	17124	1
4443	17124	1
4710	17125	1
4456	17126	1
3609	17127	1
4058	17127	1
4200	17127	1
4574	17127	1
4462	17129	1
4684	17132	1
1999	17133	1
3642	17133	1
3680	17133	1
4256	17134	1
4258	17135	1
3625	17137	1
3854	17138	1
4201	17139	1
2393	17140	1
2009	17142	1
3913	17142	1
3814	17151	1
3909	17152	1
4201	17152	1
4435	17152	1
3238	17157	1
3913	17158	1
3249	17159	1
2839	17162	1
3894	17162	1
4585	17162	1
3628	17164	1
3867	17164	1
3894	17164	1
3922	17164	1
4470	17164	1
4516	17164	1
1608	17165	1
4274	17165	1
3171	17166	1
4274	17166	1
4204	17167	1
3451	17169	1
3897	17169	1
4270	17169	1
3414	17171	1
3854	17171	1
4266	17173	1
4574	17176	1
3135	17180	1
3334	17183	1
3918	17183	1
3254	17186	1
4591	17186	1
3716	17190	1
4584	17190	1
4282	17191	1
2579	17192	1
2591	17192	1
3904	17192	1
4175	17192	1
4179	17192	1
1820	17194	1
4278	17196	1
3874	17197	1
4285	17197	1
2328	17202	1
4279	17202	1
4286	17202	1
3059	17203	1
4268	17203	1
4288	17203	1
4199	17210	1
3641	17211	1
4283	17211	1
4153	17212	1
4286	17212	1
2865	17213	1
4282	17213	1
4284	17213	1
4568	17213	1
3639	17214	1
4281	17214	1
4284	17214	1
3975	17225	1
4271	17225	1
4518	17225	1
1801	17227	1
1613	17238	1
2983	17241	1
3161	17244	1
3291	17244	1
1613	17245	1
1613	17247	1
1614	17253	1
1870	17254	1
3030	17255	1
4296	17255	1
1615	17257	1
1615	17258	1
4255	17259	1
4237	17261	1
4298	17262	1
4237	17263	1
4237	17266	1
4298	17269	1
2984	17277	1
3477	17280	1
4519	17285	1
1620	17287	1
3452	17289	1
1620	17292	1
1621	17295	1
4277	17295	1
1621	17296	1
3610	17297	1
2354	17306	1
1623	17311	1
1623	17316	1
3161	17324	1
3647	17325	1
2742	17338	1
3147	17339	1
2059	17349	1
2243	17370	1
1631	17374	1
1631	17375	1
3432	17391	1
1634	17397	1
1635	17410	1
2460	17418	1
4667	17418	1
3240	17420	1
4306	17423	1
4306	17426	1
3829	17427	1
3240	17428	1
3889	17428	1
1637	17431	1
4310	17436	1
4415	17436	1
4419	17436	1
4312	17439	1
4313	17439	1
4415	17439	1
4416	17439	1
2683	17452	1
4307	17452	1
4311	17453	1
3821	17455	1
4414	17455	1
4478	17455	1
3594	17456	1
4309	17456	1
4310	17456	1
4312	17457	1
4418	17457	1
1640	17458	1
4417	17458	1
4309	17459	1
4415	17459	1
4419	17459	1
4309	17460	1
2104	17465	1
3334	17465	1
4254	17470	1
4384	17474	1
3093	17477	1
4588	17501	1
3596	17502	1
2798	17512	1
3348	17512	1
3537	17512	1
3794	17512	1
3885	17512	1
3994	17512	1
4320	17512	1
1651	17519	1
4319	17522	1
3528	17525	1
3870	17525	1
4244	17527	1
3968	17530	1
3970	17531	1
1656	17557	1
1658	17574	1
1659	17585	1
1664	17611	1
1665	17623	1
1665	17626	1
2268	17627	1
1666	17631	1
1666	17632	1
1666	17634	1
3779	17638	1
3293	17666	1
3542	17669	1
3468	17670	1
3549	17670	1
4082	17670	1
4388	17670	1
4509	17670	1
4388	17671	1
4505	17671	1
4589	17671	1
4610	17671	1
4483	17673	1
2129	17674	1
3955	17676	1
4330	17676	1
4507	17676	1
3741	17681	1
2818	17682	1
4276	17701	1
1676	17702	1
2661	17713	1
4101	17721	1
4332	17725	1
2457	17749	1
1677	17755	1
3749	17756	1
1679	17767	1
3664	17767	1
3789	17767	1
1681	17773	1
3547	17817	1
4435	17817	1
4497	17817	1
4501	17817	1
4502	17817	1
4607	17817	1
4696	17818	1
2744	17823	1
1775	17826	1
3374	17826	1
1699	17837	1
4620	17837	1
2253	17841	1
2288	17841	1
4590	17841	1
1700	17844	1
3869	17869	1
3942	17869	1
4346	17870	1
4348	17870	1
2751	17871	1
3529	17871	1
3942	17871	1
4215	17871	1
4217	17871	1
4222	17871	1
4237	17871	1
4291	17871	1
4342	17871	1
3511	17875	1
3887	17875	1
3987	17875	1
4178	17875	1
4346	17875	1
4179	17876	1
4347	17876	1
4177	17877	1
4178	17878	1
4126	17880	1
4348	17880	1
4280	17882	1
2459	17883	1
2630	17883	1
4177	17884	1
3988	17885	1
4531	17885	1
2324	17887	1
2192	17899	1
3825	17899	1
4085	17899	1
1713	17901	1
1713	17902	1
3177	17903	1
4070	17903	1
1713	17905	1
1790	17907	1
3401	17907	1
2413	17909	1
3111	17912	1
3484	17928	1
4259	17928	1
4583	17935	1
1724	17946	1
1725	17947	1
1919	17950	1
1731	17955	1
1747	17990	1
3041	17995	1
1755	18002	1
1755	18004	1
3744	18010	1
1758	18011	1
1759	18012	1
1764	18018	1
1770	18037	1
3456	18043	1
1772	18050	1
1775	18058	1
1779	18072	1
2343	18082	1
3665	18083	1
2702	18086	1
2042	18096	1
4462	18096	1
2546	18106	1
1788	18111	1
1789	18116	1
2747	18117	1
4403	18126	1
2055	18131	1
3111	18140	1
3575	18140	1
4372	18143	1
3257	18154	1
1791	18157	1
3651	18157	1
2476	18170	1
3369	18170	1
4096	18170	1
2232	18171	1
4174	18180	1
4540	18180	1
2192	18181	1
4085	18181	1
3779	18183	1
2833	18187	1
4373	18187	1
3978	18189	1
2919	18202	1
3915	18204	1
4293	18216	1
3407	18218	1
2404	18221	1
4025	18222	1
3607	18229	1
3755	18229	1
4556	18229	1
4683	18231	1
4358	18243	1
1793	18248	1
3761	18248	1
3995	18254	1
4476	18254	1
4047	18256	1
2198	18258	1
2416	18259	1
3405	18268	1
3405	18312	1
1793	18321	1
1794	18331	1
4372	18333	1
3762	18374	1
1795	18380	1
4337	18394	1
3877	18413	1
3591	18424	1
4647	18429	1
1795	18451	1
4315	18455	1
4369	18455	1
3580	18469	1
1798	18477	1
3792	18479	1
1795	18480	1
2615	18543	1
4537	18543	1
2029	18581	1
4350	18615	1
3815	18620	1
2452	18625	1
2349	18635	1
3706	18645	1
3348	18660	1
1796	18672	1
3759	18673	1
3766	18673	1
3475	18674	1
3666	18684	1
4542	18684	1
2460	18687	1
3787	18687	1
4391	18689	1
4468	18691	1
1797	18695	1
1797	18696	1
3372	18697	1
4252	18701	1
1930	18709	1
1798	18715	1
1799	18739	1
4691	18744	1
4084	18746	1
1800	18750	1
2321	18753	1
3051	18753	1
3221	18753	1
4322	18754	1
4644	18761	1
4512	18763	1
4632	18772	1
1801	18774	1
4204	18774	1
1801	18777	1
3885	18789	1
3478	18802	1
4016	18808	1
3583	18817	1
2041	18818	1
4468	18818	1
1802	18820	1
4049	18832	1
1807	18835	1
1807	18838	1
1809	18845	1
1810	18848	1
4261	18857	1
3636	18861	1
3038	18863	1
4256	18878	1
1818	18881	1
3011	18882	1
1819	18892	1
1820	18894	1
4129	18895	1
4285	18896	1
2137	18903	1
3180	18903	1
1824	18911	1
1847	18912	1
3789	18915	1
1827	18919	1
1827	18920	1
4539	18924	1
4586	18924	1
1827	18930	1
3355	18934	1
1829	18941	1
2588	18944	1
2463	18954	1
4098	18954	1
4137	18957	1
2463	18958	1
4089	18962	1
1992	18964	1
1919	18968	1
2402	18968	1
2430	18968	1
1840	18972	1
1841	18974	1
4032	18978	1
3423	18979	1
1842	18980	1
1843	18984	1
2474	18990	1
1849	19005	1
3109	19008	1
1849	19010	1
3888	19010	1
4389	19011	1
4390	19011	1
4390	19012	1
4390	19013	1
2216	19014	1
1855	19028	1
3197	19040	1
3174	19044	1
4644	19044	1
4672	19044	1
1861	19046	1
1862	19053	1
1866	19097	1
1867	19112	1
3483	19114	1
4546	19114	1
2614	19130	1
1873	19132	1
1874	19137	1
1876	19146	1
1876	19147	1
1876	19156	1
1883	19182	1
1884	19187	1
4692	19191	1
3049	19195	1
1886	19199	1
1888	19208	1
1889	19223	1
1891	19233	1
1909	19287	1
1909	19288	1
3775	19290	1
2475	19299	1
1916	19304	1
1919	19319	1
4289	19320	1
1921	19324	1
2186	19325	1
1921	19327	1
1922	19332	1
3086	19339	1
3914	19348	1
1928	19363	1
1929	19365	1
3723	19366	1
1930	19375	1
3197	19375	1
4375	19375	1
1934	19392	1
1938	19404	1
1940	19414	1
3673	19417	1
1991	19460	1
2836	19466	1
3214	19466	1
3368	19466	1
3533	19466	1
3589	19466	1
3872	19466	1
4426	19466	1
2165	19467	1
2701	19490	1
3543	19490	1
3549	19490	1
4103	19490	1
1953	19503	1
3810	19511	1
3192	19557	1
2077	19575	1
3726	19593	1
3593	19599	1
3821	19601	1
4417	19601	1
1954	19604	1
4311	19604	1
4312	19604	1
4419	19604	1
4168	19606	1
4414	19606	1
4418	19606	1
3594	19607	1
4419	19607	1
3076	19608	1
4307	19608	1
4309	19608	1
4308	19609	1
4478	19609	1
3867	19610	1
4279	19610	1
1954	19611	1
2094	19611	1
3594	19611	1
2094	19612	1
3072	19615	1
1955	19660	1
1955	19661	1
4083	19666	1
1955	19667	1
3045	19674	1
1957	19676	1
1961	19703	1
1961	19706	1
1963	19713	1
1964	19720	1
1964	19721	1
1964	19723	1
2685	19725	1
1964	19727	1
1968	19733	1
3258	19743	1
4544	19743	1
1970	19744	1
1971	19752	1
2477	19753	1
1971	19758	1
3346	19760	1
1971	19762	1
2761	19762	1
1971	19763	1
3103	19763	1
3863	19763	1
3950	19763	1
3500	19764	1
3544	19764	1
1972	19776	1
1973	19779	1
1980	19792	1
1981	19793	1
1981	19796	1
2636	19796	1
4229	19796	1
4092	19798	1
1982	19806	1
1983	19816	1
2305	19819	1
3250	19819	1
4166	19819	1
3250	19820	1
4421	19820	1
2205	19822	1
1984	19825	1
4421	19825	1
1984	19828	1
3250	19828	1
4166	19828	1
1985	19829	1
2664	19834	1
3817	19837	1
1987	19848	1
1989	19864	1
1991	19870	1
3041	19870	1
1992	19878	1
4031	19880	1
4449	19886	1
4600	19886	1
4438	19887	1
3352	19888	1
4438	19888	1
1998	19891	1
2916	19891	1
2843	19893	1
3707	19894	1
4423	19894	1
2807	19896	1
4425	19896	1
2002	19897	1
3880	19897	1
4053	19897	1
2539	19900	1
4437	19902	1
4440	19902	1
1993	19903	1
1997	19906	1
4057	19906	1
4062	19906	1
3493	19907	1
3624	19907	1
4439	19910	1
4453	19910	1
3418	19911	1
2844	19912	1
3184	19917	1
3886	19917	1
4360	19917	1
3873	19919	1
3879	19919	1
3822	19920	1
4318	19920	1
3986	19921	1
4423	19926	1
2227	19928	1
3707	19932	1
4427	19932	1
2138	19934	1
3872	19934	1
4269	19935	1
4436	19937	1
4713	19937	1
4510	19938	1
1997	19939	1
1997	19942	1
4157	19942	1
4058	19943	1
4438	19943	1
1998	19947	1
4456	19949	1
4142	19952	1
2835	19953	1
4525	19955	1
3882	19957	1
4273	19957	1
4276	19957	1
4157	19965	1
1999	19966	1
2393	19966	1
4050	19969	1
3758	19970	1
4001	19972	1
4339	19973	1
4141	19978	1
4057	19979	1
4451	19979	1
2001	19985	1
3340	19986	1
3461	19986	1
4607	19986	1
2766	19988	1
3232	19988	1
3328	19988	1
3548	19988	1
3560	19988	1
4144	19988	1
4444	19988	1
4668	19988	1
3878	19991	1
2003	19992	1
2892	19994	1
4643	19994	1
2004	19996	1
2004	19998	1
2428	19998	1
3759	19998	1
4425	20000	1
4696	20005	1
3866	20006	1
4432	20006	1
4577	20006	1
2844	20013	1
3509	20014	1
3909	20015	1
2736	20018	1
4275	20030	1
3445	20031	1
3713	20031	1
3509	20034	1
4451	20036	1
3449	20039	1
3867	20043	1
4452	20044	1
4269	20045	1
4333	20047	1
4454	20048	1
2221	20063	1
3432	20063	1
2807	20068	1
4705	20070	1
2459	20073	1
2010	20076	1
3896	20077	1
4194	20085	1
4526	20094	1
2102	20099	1
4291	20099	1
3884	20112	1
2751	20118	1
3579	20130	1
3165	20133	1
2027	20172	1
2774	20185	1
2029	20207	1
2029	20211	1
4541	20216	1
2029	20221	1
2034	20246	1
2421	20247	1
4207	20258	1
2041	20259	1
2785	20262	1
2623	20263	1
3287	20271	1
3896	20273	1
4462	20274	1
3589	20276	1
3880	20276	1
4042	20276	1
3386	20277	1
4292	20277	1
2044	20282	1
2733	20283	1
2822	20286	1
4443	20286	1
4449	20286	1
2044	20299	1
3475	20301	1
3652	20304	1
3653	20304	1
4147	20304	1
2724	20313	1
4625	20317	1
3893	20322	1
4479	20322	1
3530	20324	1
3393	20341	1
3493	20341	1
4356	20341	1
3531	20346	1
2055	20357	1
2056	20360	1
4636	20378	1
2998	20379	1
3396	20381	1
3909	20386	1
4001	20386	1
4273	20386	1
3586	20389	1
4585	20389	1
4090	20393	1
2515	20394	1
